owner_id,name,screen_name,members_count,is_gov,posts,likes_declared,comments_declared,views,likes_total,likes_from_subs,unique_likers,unique_sub_likers,comments_total,comments_from_subs,unique_commenters,size_bucket,segment,avg_likes_per_post,share_likes_from_subs,sub_like_reach
-157389223,ПРОстранство Решений,pro_reshenia,187,0,89.0,549.0,4.0,20159.0,549.0,462.0,109.0,53.0,4.0,3.0,3.0,100–1K,Обычные,6.168539325842697,0.8415300546448088,0.28342245989304815
-44985317,ВЫПУСКНИКИ А класса (2004) шк. №43,club44985317,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-80164112,Бизнес в Чувашии,club80164112,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-234448554,1 П класс 44 лицей второй корпус,club234448554,30,0,3.0,31.0,0.0,492.0,31.0,27.0,17.0,14.0,0.0,0.0,0.0,<100,Обычные,10.333333333333334,0.8709677419354839,0.4666666666666667
-57375784,Бизнес Центр Эльбрус,club57375784,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-175733639,"ОТКРЫТЬ БИЗНЕС с НУЛЯ 'ОБМЕН-МАРКЕТ'""Чебоксары""",club175733639,309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-154768784,Шагина Ирина / Блог / Моя жизнь/ Мои достижения,biznesblog_shagina_irina,142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-15266065,школа №18 выпуск 2003 года 11 а класс,club15266065,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-65548243,"Онлайн проект 'Бизнес из дома'""""",club65548243,687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-19937820,Школа Актива ЧГПУ 2010,club19937820,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-51137744,"Школа русского языка 'Сдай на 5+'""""",club51137744,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-149789092,НПП «ЭКРА»,npp_ekra,2399,0,60.0,2100.0,9.0,159827.0,2100.0,0.0,565.0,0.0,9.0,0.0,9.0,1K–5K,Обычные,35.0,0.0,0.0
-7257545,"Школа №31 Класс 11 'Б'""""",club7257545,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-78300285,Мамышская школа,club78300285,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-24669126,"школа №35 'в'"" класс (1998-2008гг.)""",club24669126,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-198511654,Родная школа. Погружение. Целостное образование.,rodshkola,460,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-186116258,Школа 27 Е КЛАСС,club186116258,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-66503524,"'Школа волонтеров'"" 4 набор:)""",club66503524,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-13748618,Школа №18,club13748618,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-141194544,"ДЮСК 'ВИКИНГ'"" 56 школа""",club141194544,27,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-32647375,школа 28,club32647375,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-9363083,!!!18 школа!!! Города Чебоксар.,club9363083,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-39839608,*Закрытая школа*,club39839608,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-49228336,школа №28 выпуск 2003 г. (2001 г.) г. Чебоксары,club49228336,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-232863521,1А класс,club232863521,35,0,27.0,231.0,18.0,4556.0,231.0,222.0,38.0,29.0,18.0,16.0,7.0,<100,Обычные,8.555555555555555,0.961038961038961,0.8285714285714286
-207167544,Школьная медиация в Чебоксарах,club207167544,25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-136448123,Проектная школа 🏫 ЧГСХА,projectchgsha,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-220166854,Детский центр Умный Слон г. Чебоксары,umniy_slon,559,0,37.0,95.0,0.0,18047.0,98.0,81.0,53.0,37.0,0.0,0.0,0.0,100–1K,Обычные,2.6486486486486487,0.826530612244898,0.06618962432915922
-48534495,Бизнес с Орифлейм)))),club48534495,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-206990510,Букет Чувашии,buketbeer,1411,0,30.0,588.0,27.0,37891.0,588.0,564.0,152.0,136.0,17.0,16.0,12.0,1K–5K,Обычные,19.6,0.9591836734693877,0.0963855421686747
-228690664,"'Свеча для тебя'"" - свечи ручной работы""",ynegerova,162,0,1.0,1.0,0.0,60.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100–1K,Обычные,1.0,1.0,0.006172839506172839
-218359362,Подготовка к школе | Скорочтение | Чебоксары,child_education_cheboksary,203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-58944924,Открытые вакансии. Работа в Чебоксарах,smelova.work,370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-65006556,"Ролевая 'Школа Вампиров'""""",schoolvampire,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-234044213,Точка здоровья,massagecenter21,235,0,62.0,734.0,1.0,15155.0,778.0,745.0,112.0,84.0,2.0,1.0,2.0,100–1K,Обычные,12.548387096774194,0.9575835475578406,0.3574468085106383
-222418923,"6 'Б'"" класс Лицей №44""",club222418923,146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-224783177,"Этнографический музей 'Чувашская изба'"" СОШ 37""",etnografimyzei21cheb,115,0,25.0,163.0,0.0,8601.0,375.0,186.0,103.0,30.0,0.0,0.0,0.0,100–1K,Обычные,15.0,0.496,0.2608695652173913
-74238365,Центр развития бизнеса в Чебоксарах,crb21,218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-183686748,Канц-Бизнес,club183686748,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-58705404,"ООО 'Бизнес Ресурс'""""",club58705404,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-30817247,ФК Чурачики,club30817247,384,0,22.0,85.0,6.0,6646.0,85.0,73.0,65.0,53.0,4.0,3.0,4.0,100–1K,Обычные,3.8636363636363638,0.8588235294117647,0.13802083333333334
-210170706,ХАРИТОНОВ МЕДИА | Создаем видео,kharitonov.media,1751,0,40.0,261.0,3.0,24428.0,261.0,221.0,68.0,31.0,3.0,2.0,3.0,1K–5K,Обычные,6.525,0.8467432950191571,0.01770416904625928
-190860437,"МАОУ 'Комсомольская СОШ №2'""""",club190860437,1565,0,871.0,7773.0,50.0,585948.0,9243.0,8631.0,865.0,561.0,60.0,58.0,29.0,1K–5K,Обычные,10.611940298507463,0.9337877312560857,0.3584664536741214
-4413780,школа № 53 г.Чебоксары,club4413780,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-208016792,"ДЮСК 'Цунами'"" Киокушин каратэ, Чувашия""",club208016792,221,0,10.0,116.0,2.0,3882.0,257.0,235.0,85.0,69.0,2.0,0.0,1.0,100–1K,Обычные,25.7,0.914396887159533,0.31221719457013575
-223129659,Мой социальный центр с. Чурачики,club223129659,48,0,36.0,15.0,0.0,1281.0,15.0,15.0,5.0,5.0,0.0,0.0,0.0,<100,Обычные,0.4166666666666667,1.0,0.10416666666666667
-227992343,Классы с ОВЗ СОШ 19 г. Чебоксары,club227992343,22,0,9.0,28.0,0.0,720.0,28.0,20.0,12.0,7.0,0.0,0.0,0.0,<100,Обычные,3.111111111111111,0.7142857142857143,0.3181818181818182
-227338418,Таргетированная реклама,targetologreklama09,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-109525022,Открытки и пригласительные своими руками.,club109525022,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-108032958,БПАН Без Посадки Авто Нет [VAZTAZBPAN],bpan_vaztazbpan,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-109044525,Зачетный музон для авто,club109044525,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-232567377,Оформление свадеб|Декор мероприятий|Чебоксары,fotozona_021,197,0,35.0,202.0,2.0,11283.0,78.0,73.0,24.0,21.0,2.0,2.0,2.0,100–1K,Обычные,2.2285714285714286,0.9358974358974359,0.1065989847715736
-227783079,HomeDecor_21_ByDasha,club227783079,119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-31534968,"ПОМОГИТЕ,ЕГОР ЗНАЕТ О БОЛИ ВСЕ...",club31534968,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-16202046,"11-е классы, КСОШ №2",club16202046,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-155419416,Выпуск 2008,club155419416,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-11794685,моЙ заЙчик*...моя заЙка,club11794685,239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-70323434,"Клуб здорового образа жизни 'МЫ - ВМЕСТЕ'""""",club70323434,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-1602941,"ДОЛ 'КОСМОНАВТ'"" ИМ. А. Г. НИКОЛАЕВА""",dolkosmonavt,11112,0,41.0,2454.0,6.0,362428.0,2964.0,2855.0,892.0,810.0,5.0,4.0,5.0,5K–20K,Обычные,72.29268292682927,0.963225371120108,0.07289416846652268
-65942366,ЧЭАЗ | Чебоксарский электроаппаратный завод,cheazao,3339,0,78.0,1808.0,34.0,628447.0,1895.0,0.0,813.0,0.0,25.0,0.0,24.0,1K–5K,Обычные,24.294871794871796,0.0,0.0
-77369762,Кафе Чебоксары «Цитадель»,citadel21cheb,918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-155908907,SMM КОНТЕНТ-МАРКЕТИНГ,smmmarketing21,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-236402600,Анастасия PRO Дизайн| Оформление ВК| Инфографика,nastyaprodesign,1292,0,7.0,215.0,0.0,1218.0,215.0,91.0,210.0,86.0,0.0,0.0,0.0,1K–5K,Обычные,30.714285714285715,0.4232558139534884,0.06656346749226007
-157384120,ВУРНАРЫ ПОДСЛУШАНО,vurnari,11017,0,1006.0,3220.0,356.0,1330091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5K–20K,Обычные,0.0,,0.0
-149811662,Фотограф видеограф Чебоксары,wed.cheb,10140,0,2.0,3.0,0.0,468.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,5K–20K,Обычные,1.5,1.0,0.0001972386587771203
-228027545,Спортивный клуб АТЛАНТ,club228027545,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-36649600,Спорт моя жизнь!=),my_sporcmeny,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-23049147,Денежный поток,cashflow303world,320,0,3.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.3333333333333333,0.0,0.0
-86974582,Прогнозы на СПОРТ онлайн LIVE,club86974582,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-184204783,AT Bet | Прогнозы на спорт,atbetinc,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-57954960,Сибирское здоровье,club57954960,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-71849632,ORIFLAME  --- natural swedish cosmetics ---,oriflame_kanash,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-53584359,Мамочки Чувашии,club53584359,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-160509706,"'Мама в кубе'"" #я_мама_в_кубе""",yamamavkybe,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-119811754,"Мам, я принцесса",club119811754,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-200155342,Иванов Михаил.Поможем вместе.Синдром Менкеса,ivanov_misha11,245,0,392.0,1102.0,6.0,39945.0,1145.0,1035.0,139.0,37.0,4.0,2.0,4.0,100–1K,Обычные,2.920918367346939,0.9039301310043668,0.1510204081632653
-170855924,Мария Шашкова,shashkovamaria,270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-63203596,Фьюзинг - авторское стекло,handmadeglass,161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-211002500,"'ГРЕБЕНЮК'"" салон красоты""",grebenuk_beauty,352,0,67.0,75.0,1.0,8691.0,75.0,64.0,20.0,10.0,1.0,1.0,1.0,100–1K,Обычные,1.1194029850746268,0.8533333333333334,0.028409090909090908
-240076997,Лазерная эпиляция Чебоксары,club240076997,12,0,2.0,5.0,0.0,220.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,<100,Обычные,2.5,1.0,0.25
-123027240,Проекты Петра Осипова. Чебоксары,bm_chebi,1215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-75103787,"Съедобные букеты ✿' От Стаси'""✿г.Чебоксары""",bucetyryadom_2016,3202,0,10.0,38.0,0.0,7527.0,38.0,0.0,15.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,3.8,0.0,0.0
-232761431,Екатерина Мартынова | Таргетолог | СММ,ekaterina_smm_target,16,0,5.0,43.0,1.0,1201.0,43.0,20.0,13.0,6.0,1.0,1.0,1.0,<100,Обычные,8.6,0.46511627906976744,0.375
-158872803,Блиц Консультант,blitscon,109,0,89.0,179.0,9.0,3641.0,179.0,163.0,22.0,11.0,9.0,9.0,1.0,100–1K,Обычные,2.0112359550561796,0.9106145251396648,0.10091743119266056
-211632870,[МЛ] Скупка г. Чебоксары,mlskupka,948,0,363.0,557.0,4.0,32197.0,768.0,763.0,23.0,18.0,4.0,4.0,3.0,100–1K,Обычные,2.115702479338843,0.9934895833333334,0.0189873417721519
-214749551,Balkonix | Ремонт балконов | В. Чернов,balkonix,7291,0,66.0,1883.0,138.0,1064231.0,1958.0,0.0,1273.0,0.0,52.0,0.0,49.0,5K–20K,Обычные,29.666666666666668,0.0,0.0
-31408375,ART Media — студия дизайна и видеорекламы,artmedia_21,817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-223953947,Удаленная Бухгалтерия,club223953947,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-204022574,Fashion day | СИЯЙ,projektsiyai,464,0,51.0,874.0,66.0,48028.0,609.0,452.0,203.0,90.0,27.0,20.0,24.0,100–1K,Обычные,11.941176470588236,0.7422003284072249,0.1939655172413793
-235860202,"I‘m you‘re chance, bb - фотосессии в Чебоксарах",urchancebb,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-227288937,Стоматология Дентал Кидс | Наркоз | Седация,dental_kids21,552,0,111.0,509.0,17.0,15091.0,517.0,494.0,107.0,86.0,12.0,12.0,8.0,100–1K,Обычные,4.657657657657658,0.9555125725338491,0.15579710144927536
-168291806,Детские вещи ручной работы,club168291806,410,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-215673192,ЗЕЛЕНОЕ ПОМЕСТЬЕ,greenestate21,135,0,7.0,35.0,4.0,2509.0,35.0,17.0,25.0,10.0,4.0,3.0,1.0,100–1K,Обычные,5.0,0.4857142857142857,0.07407407407407407
-236291394,PROфото | ФотоКопиЦентр | Оперативная Полиграфия,profoto_21,237,0,18.0,146.0,0.0,16248.0,146.0,134.0,37.0,28.0,0.0,0.0,0.0,100–1K,Обычные,8.11111111111111,0.9178082191780822,0.11814345991561181
-96157231,"Продажа Кофе и Кофейных напитков, Чебоксары",raut_vend21,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-225500205,Видеонаблюдение Чебоксары,ss_videovision,125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-85264211,МК,resulticonsult,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-170472058,Юридический центр,ur_centrr,176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-44015253,Деньги - это инструмент. День Могут приносить Ра,club44015253,58,0,110.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-103891580,Лоскутное шитье.Ручная работа,club103891580,293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-163109664,Строительные работы в Чебоксарах и в,club163109664,627,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-129107882,AVTO-Сварочные работы . Чебоксары,club129107882,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-218341153,"Совет молодёжи завода 'Промлит'""""",club218341153,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-112177456,"Рекламное агентство 'Формат'""""",format_reklama,1758,0,19.0,122.0,13.0,87182.0,122.0,34.0,122.0,34.0,13.0,8.0,13.0,1K–5K,Обычные,6.421052631578948,0.2786885245901639,0.019340159271899887
-219987312,Торты на заказ | бенто | кейтеринг| Чебоксары,bestcakes.cheb,93,0,70.0,298.0,11.0,9069.0,298.0,284.0,35.0,21.0,5.0,4.0,3.0,<100,Обычные,4.257142857142857,0.9530201342281879,0.22580645161290322
-171274689,ЧДМШ №4 им. Ходяшевых,club171274689,653,0,186.0,2370.0,21.0,62084.0,4581.0,4151.0,453.0,248.0,42.0,34.0,24.0,100–1K,Обычные,24.629032258064516,0.9061340318707706,0.37978560490045943
-212242767,МОЙ БИЗНЕС В ТЕЛЕФОНЕ,club212242767,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-142626716,Блог бизнес-мамы в декрете,club142626716,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-99382366,Графический дизайнер Екатерина Купцова,glow_designer,577,0,4.0,4.0,2.0,599.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,100–1K,Обычные,1.0,1.0,0.005199306759098787
-25923885,"Авторынок Чувашии 'Автоклуб21'""""",club25923885,153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-227346640,Таргетолог  Вк/Яндекс/ Авито |Надежда,theuniversaltargetologist,52,0,2.0,2.0,0.0,151.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,<100,Обычные,1.0,1.0,0.038461538461538464
-75025092,МАКИЯЖ ПРИЧЁСКИ Визажист Чебоксары,makeup_cheb,2443,0,2.0,6.0,0.0,416.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,1K–5K,Обычные,3.0,0.5,0.0008186655751125665
-63618533,~~~~~~~ Taxi-Salam-Чурачики~~~~~~~,club63618533,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-38804486,Покупка и продажа МОТО в Чувашии,club38804486,156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-123339128,Арт-кафе «Выставочный зал» Чебоксары,vystavochny_zal21,1227,0,158.0,532.0,3.0,47980.0,558.0,486.0,138.0,85.0,3.0,2.0,3.0,1K–5K,Обычные,3.5316455696202533,0.8709677419354839,0.06927465362673187
-33002723,Типичный мотоциклист,nabike,1059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-202824037,"МБОУ 'Чутеевская СОШ'""""",club202824037,491,0,437.0,2014.0,43.0,88636.0,4662.0,4362.0,305.0,200.0,80.0,80.0,21.0,100–1K,Обычные,10.668192219679634,0.9356499356499357,0.4073319755600815
-234520243,Таргетолог | Марина Алексеева,targetka21,182,0,10.0,284.0,10.0,21480.0,201.0,88.0,151.0,41.0,4.0,2.0,2.0,100–1K,Обычные,20.1,0.43781094527363185,0.22527472527472528
-207151143,Работа в Kulibin.club,workinkulibin.club,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-43474389,Электромонтажные работы по Чувашской Республике,el.montazh_21,119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-186920333,МАСТЕР КЛАССЫ | РУЧНАЯ РАБОТА | ЧЕБОКСАРЫ,soroka_che,586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-222780518,Аксессуары ручной работы | Банты |Чебоксары,club222780518,20,0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,<100,Обычные,1.0,1.0,0.05
-142960405,Я работаю в интернете))),club142960405,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-65862930,Бантики. Наталья Лаврик.,club65862930,553,0,3.0,8.0,0.0,334.0,8.0,8.0,3.0,3.0,0.0,0.0,0.0,100–1K,Обычные,2.6666666666666665,1.0,0.0054249547920434
-233663982,Таргетолог Анна Иванова,vceoreklame,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-235426182,"Железный век (Лестницы, мангальные зоны, навесы)",club235426182,85,0,26.0,142.0,3.0,16463.0,160.0,131.0,51.0,24.0,3.0,3.0,2.0,<100,Обычные,6.153846153846154,0.81875,0.2823529411764706
-225536797,"MAK - Система трафика клиентов 'под ключ'""""",devagency,120,0,31.0,10.0,0.0,406.0,10.0,10.0,2.0,2.0,0.0,0.0,0.0,100–1K,Обычные,0.3225806451612903,1.0,0.016666666666666666
-233644712,Таргетолог Соловьева Саманта,targetreklam2613,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-47953371,.::|Типичный SAMP Комиксы и мемы|::.,club47953371,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-50642678,"AMWAY в Цивильске, Чувашия",club50642678,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-21623042,СПОРТ СТИЛЬ хоккейно - экипировочный центр,sportstyle21,643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-12568702,((=МОТОЦИКЛИСТЫ ГОРОДА ЦИВИЛЬСКА=)),club12568702,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-77846006,Отряд проводников ЧувГУ «ЧуГУн çул»,sop_chgu,860,0,99.0,4309.0,524.0,78599.0,4328.0,4028.0,393.0,279.0,503.0,472.0,67.0,100–1K,Обычные,43.717171717171716,0.9306839186691312,0.3244186046511628
-225661673,Универсальный таргетолог,target_88,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-68246739,Photo Battles/Kanash,club68246739,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-236407827,"'Таргет с нуля'"" с Кристиной Буржовой""",clubzerototarget,23,0,19.0,17.0,0.0,1593.0,17.0,16.0,6.0,5.0,0.0,0.0,0.0,<100,Обычные,0.8947368421052632,0.9411764705882353,0.21739130434782608
-203151609,Детский общественный совет Чувашии,childcom,1346,0,24.0,352.0,1.0,11477.0,369.0,325.0,103.0,68.0,2.0,2.0,2.0,1K–5K,Обычные,15.375,0.8807588075880759,0.05052005943536404
